2025-02-15T22:33:39,322.28%,91.79MiB / 23.33GiB,0.38%
2025-02-15T22:33:43,321.11%,91.97MiB / 23.33GiB,0.38%
2025-02-15T22:33:46,323.68%,91.81MiB / 23.33GiB,0.38%
2025-02-15T22:33:50,319.99%,92.03MiB / 23.33GiB,0.39%
2025-02-15T22:33:53,322.69%,91.86MiB / 23.33GiB,0.38%
2025-02-15T22:33:57,319.43%,91.85MiB / 23.33GiB,0.38%
2025-02-15T22:34:01,321.62%,92.02MiB / 23.33GiB,0.39%
2025-02-15T22:34:04,320.40%,91.66MiB / 23.33GiB,0.38%
2025-02-15T22:34:08,321.14%,91.73MiB / 23.33GiB,0.38%
2025-02-15T22:34:12,318.61%,91.64MiB / 23.33GiB,0.38%
2025-02-15T22:34:15,319.92%,92.12MiB / 23.33GiB,0.39%
2025-02-15T22:34:19,323.23%,92.1MiB / 23.33GiB,0.39%
2025-02-15T22:34:23,321.33%,92.04MiB / 23.33GiB,0.39%
2025-02-15T22:34:26,320.94%,92.07MiB / 23.33GiB,0.39%
2025-02-15T22:34:30,318.95%,92.08MiB / 23.33GiB,0.39%
2025-02-15T22:34:33,320.53%,92.09MiB / 23.33GiB,0.39%
2025-02-15T22:34:37,320.95%,92.01MiB / 23.33GiB,0.39%
2025-02-15T22:34:41,321.65%,92.01MiB / 23.33GiB,0.39%
2025-02-15T22:34:44,320.97%,91.65MiB / 23.33GiB,0.38%
2025-02-15T22:34:48,322.10%,91.97MiB / 23.33GiB,0.38%
2025-02-15T22:34:52,324.01%,92.06MiB / 23.33GiB,0.39%
2025-02-15T22:34:55,319.99%,91.8MiB / 23.33GiB,0.38%
2025-02-15T22:34:59,321.90%,92.11MiB / 23.33GiB,0.39%
2025-02-15T22:35:02,319.42%,91.86MiB / 23.33GiB,0.38%
2025-02-15T22:35:06,319.37%,91.66MiB / 23.33GiB,0.38%
2025-02-15T22:35:10,323.53%,91.88MiB / 23.33GiB,0.38%
2025-02-15T22:35:13,318.77%,92.05MiB / 23.33GiB,0.39%
2025-02-15T22:35:17,321.79%,92.05MiB / 23.33GiB,0.39%
2025-02-15T22:35:21,322.35%,92.03MiB / 23.33GiB,0.39%
2025-02-15T22:35:24,321.25%,91.87MiB / 23.33GiB,0.38%
2025-02-15T22:35:28,318.73%,91.99MiB / 23.33GiB,0.38%
2025-02-15T22:35:31,320.79%,91.74MiB / 23.33GiB,0.38%
2025-02-15T22:35:35,322.49%,91.86MiB / 23.33GiB,0.38%
2025-02-15T22:35:39,321.64%,92.03MiB / 23.33GiB,0.39%
2025-02-15T22:35:42,321.07%,91.88MiB / 23.33GiB,0.38%
2025-02-15T22:35:46,321.62%,92.04MiB / 23.33GiB,0.39%
2025-02-15T22:35:50,321.52%,92.1MiB / 23.33GiB,0.39%
2025-02-15T22:35:53,319.63%,92.07MiB / 23.33GiB,0.39%
2025-02-15T22:35:57,324.12%,91.98MiB / 23.33GiB,0.38%
2025-02-15T22:36:00,321.31%,91.87MiB / 23.33GiB,0.38%
2025-02-15T22:36:04,323.15%,91.95MiB / 23.33GiB,0.38%
2025-02-15T22:36:08,323.62%,91.82MiB / 23.33GiB,0.38%
2025-02-15T22:36:11,322.02%,91.81MiB / 23.33GiB,0.38%
2025-02-15T22:36:15,322.98%,91.87MiB / 23.33GiB,0.38%
2025-02-15T22:36:18,322.97%,91.82MiB / 23.33GiB,0.38%
2025-02-15T22:36:22,320.32%,92.07MiB / 23.33GiB,0.39%
2025-02-15T22:36:26,320.38%,91.89MiB / 23.33GiB,0.38%
2025-02-15T22:36:29,323.10%,91.64MiB / 23.33GiB,0.38%
2025-02-15T22:36:33,321.12%,92.06MiB / 23.33GiB,0.39%
2025-02-15T22:36:37,324.33%,92.05MiB / 23.33GiB,0.39%
2025-02-15T22:36:40,322.58%,91.87MiB / 23.33GiB,0.38%
2025-02-15T22:36:44,323.06%,92.05MiB / 23.33GiB,0.39%
2025-02-15T22:36:47,320.70%,91.71MiB / 23.33GiB,0.38%
2025-02-15T22:36:51,322.28%,92.02MiB / 23.33GiB,0.39%
2025-02-15T22:36:55,322.55%,91.86MiB / 23.33GiB,0.38%
2025-02-15T22:36:58,319.03%,92.08MiB / 23.33GiB,0.39%
2025-02-15T22:37:02,321.06%,91.97MiB / 23.33GiB,0.38%
2025-02-15T22:37:06,323.74%,92MiB / 23.33GiB,0.39%
2025-02-15T22:37:09,322.22%,91.84MiB / 23.33GiB,0.38%
2025-02-15T22:37:13,323.09%,91.84MiB / 23.33GiB,0.38%
2025-02-15T22:37:16,320.37%,91.97MiB / 23.33GiB,0.38%
2025-02-15T22:37:20,321.73%,92.05MiB / 23.33GiB,0.39%
2025-02-15T22:37:24,320.84%,91.88MiB / 23.33GiB,0.38%
2025-02-15T22:37:27,320.28%,92.09MiB / 23.33GiB,0.39%
2025-02-15T22:37:31,320.82%,91.82MiB / 23.33GiB,0.38%
2025-02-15T22:37:35,323.20%,92.05MiB / 23.33GiB,0.39%
2025-02-15T22:37:38,323.80%,91.88MiB / 23.33GiB,0.38%
2025-02-15T22:37:42,321.78%,91.84MiB / 23.33GiB,0.38%
2025-02-15T22:37:45,321.86%,91.88MiB / 23.33GiB,0.38%
2025-02-15T22:37:49,319.58%,92.04MiB / 23.33GiB,0.39%
2025-02-15T22:37:53,319.38%,91.97MiB / 23.33GiB,0.38%
2025-02-15T22:37:56,320.56%,92.01MiB / 23.33GiB,0.39%
2025-02-15T22:38:00,323.58%,92.08MiB / 23.33GiB,0.39%
2025-02-15T22:38:03,320.95%,92.11MiB / 23.33GiB,0.39%
2025-02-15T22:38:07,321.44%,91.85MiB / 23.33GiB,0.38%
2025-02-15T22:38:11,321.60%,91.89MiB / 23.33GiB,0.38%
2025-02-15T22:38:14,321.41%,92.05MiB / 23.33GiB,0.39%
2025-02-15T22:38:18,321.04%,91.98MiB / 23.33GiB,0.38%
2025-02-15T22:38:22,323.36%,91.84MiB / 23.33GiB,0.38%
2025-02-15T22:38:25,321.90%,91.98MiB / 23.33GiB,0.38%
2025-02-15T22:38:29,320.07%,91.93MiB / 23.33GiB,0.38%
2025-02-15T22:38:32,321.38%,91.88MiB / 23.33GiB,0.38%
2025-02-15T22:38:36,319.66%,91.94MiB / 23.33GiB,0.38%
2025-02-15T22:38:40,321.68%,91.59MiB / 23.33GiB,0.38%
2025-02-15T22:38:43,323.38%,91.91MiB / 23.33GiB,0.38%
2025-02-15T22:38:47,321.23%,91.9MiB / 23.33GiB,0.38%
2025-02-15T22:38:51,317.89%,91.87MiB / 23.33GiB,0.38%
2025-02-15T22:38:54,321.73%,92.04MiB / 23.33GiB,0.39%
2025-02-15T22:38:58,322.52%,91.79MiB / 23.33GiB,0.38%
2025-02-15T22:39:01,322.86%,92.04MiB / 23.33GiB,0.39%
2025-02-15T22:39:05,322.09%,91.9MiB / 23.33GiB,0.38%
2025-02-15T22:39:09,321.96%,92.07MiB / 23.33GiB,0.39%
2025-02-15T22:39:12,321.11%,91.75MiB / 23.33GiB,0.38%
2025-02-15T22:39:16,322.36%,92.03MiB / 23.33GiB,0.39%
2025-02-15T22:39:20,320.41%,91.84MiB / 23.33GiB,0.38%
2025-02-15T22:39:23,323.56%,91.81MiB / 23.33GiB,0.38%
2025-02-15T22:39:27,319.82%,92.07MiB / 23.33GiB,0.39%
2025-02-15T22:39:30,321.90%,91.95MiB / 23.33GiB,0.38%
2025-02-15T22:39:34,320.86%,91.73MiB / 23.33GiB,0.38%
2025-02-15T22:39:38,320.38%,92.02MiB / 23.33GiB,0.39%
2025-02-15T22:39:41,320.24%,92.11MiB / 23.33GiB,0.39%
2025-02-15T22:39:45,320.39%,92MiB / 23.33GiB,0.39%
2025-02-15T22:39:49,321.66%,91.65MiB / 23.33GiB,0.38%
2025-02-15T22:39:52,322.73%,91.8MiB / 23.33GiB,0.38%
2025-02-15T22:39:56,321.08%,92.11MiB / 23.33GiB,0.39%
2025-02-15T22:39:59,320.60%,92.11MiB / 23.33GiB,0.39%
2025-02-15T22:40:03,323.87%,92.05MiB / 23.33GiB,0.39%
2025-02-15T22:40:07,325.63%,91.8MiB / 23.33GiB,0.38%
2025-02-15T22:40:10,327.55%,92.04MiB / 23.33GiB,0.39%
2025-02-15T22:40:14,326.96%,91.89MiB / 23.33GiB,0.38%
2025-02-15T22:40:18,326.94%,92.07MiB / 23.33GiB,0.39%
2025-02-15T22:40:21,324.34%,92.05MiB / 23.33GiB,0.39%
2025-02-15T22:40:25,324.06%,91.8MiB / 23.33GiB,0.38%
2025-02-15T22:40:28,326.30%,91.77MiB / 23.33GiB,0.38%
2025-02-15T22:40:32,324.74%,91.83MiB / 23.33GiB,0.38%
2025-02-15T22:40:36,325.70%,91.96MiB / 23.33GiB,0.38%
2025-02-15T22:40:39,325.30%,92.04MiB / 23.33GiB,0.39%
2025-02-15T22:40:43,326.32%,91.84MiB / 23.33GiB,0.38%
2025-02-15T22:40:47,324.80%,91.89MiB / 23.33GiB,0.38%
2025-02-15T22:40:50,324.36%,91.82MiB / 23.33GiB,0.38%
2025-02-15T22:40:54,326.46%,92.05MiB / 23.33GiB,0.39%
2025-02-15T22:40:58,323.37%,92.04MiB / 23.33GiB,0.39%
2025-02-15T22:41:01,324.11%,92.09MiB / 23.33GiB,0.39%
2025-02-15T22:41:05,325.91%,92.01MiB / 23.33GiB,0.39%
2025-02-15T22:41:09,324.95%,92.01MiB / 23.33GiB,0.39%
2025-02-15T22:41:12,325.85%,92.02MiB / 23.33GiB,0.39%
2025-02-15T22:41:16,323.28%,92.04MiB / 23.33GiB,0.39%
2025-02-15T22:41:19,324.88%,92.11MiB / 23.33GiB,0.39%
2025-02-15T22:41:23,326.06%,92.03MiB / 23.33GiB,0.39%
2025-02-15T22:41:27,324.97%,92.04MiB / 23.33GiB,0.39%
2025-02-15T22:41:30,326.27%,92.01MiB / 23.33GiB,0.39%
2025-02-15T22:41:34,325.96%,91.82MiB / 23.33GiB,0.38%
2025-02-15T22:41:38,326.49%,91.85MiB / 23.33GiB,0.38%
2025-02-15T22:41:41,325.31%,91.84MiB / 23.33GiB,0.38%
2025-02-15T22:41:45,325.64%,92.04MiB / 23.33GiB,0.39%
2025-02-15T22:41:49,326.06%,92.05MiB / 23.33GiB,0.39%
2025-02-15T22:41:52,326.51%,92MiB / 23.33GiB,0.39%
2025-02-15T22:41:56,326.68%,92.01MiB / 23.33GiB,0.39%
2025-02-15T22:42:00,324.55%,92.03MiB / 23.33GiB,0.39%
2025-02-15T22:42:03,327.04%,91.8MiB / 23.33GiB,0.38%
2025-02-15T22:42:07,324.33%,91.98MiB / 23.33GiB,0.38%
2025-02-15T22:42:11,327.40%,92.04MiB / 23.33GiB,0.39%
2025-02-15T22:42:14,326.00%,91.84MiB / 23.33GiB,0.38%
2025-02-15T22:42:18,325.30%,91.83MiB / 23.33GiB,0.38%
2025-02-15T22:42:22,326.71%,91.87MiB / 23.33GiB,0.38%
2025-02-15T22:42:25,325.78%,91.96MiB / 23.33GiB,0.38%
2025-02-15T22:42:29,326.25%,91.8MiB / 23.33GiB,0.38%
2025-02-15T22:42:33,324.88%,91.86MiB / 23.33GiB,0.38%
2025-02-15T22:42:36,325.95%,91.84MiB / 23.33GiB,0.38%
2025-02-15T22:42:40,320.98%,91.93MiB / 23.33GiB,0.38%
2025-02-15T22:42:44,325.70%,91.8MiB / 23.33GiB,0.38%
2025-02-15T22:42:47,324.11%,92MiB / 23.33GiB,0.39%
2025-02-15T22:42:51,325.20%,91.61MiB / 23.33GiB,0.38%
2025-02-15T22:42:54,326.83%,91.8MiB / 23.33GiB,0.38%
2025-02-15T22:42:58,326.81%,92.06MiB / 23.33GiB,0.39%
2025-02-15T22:43:02,324.71%,91.85MiB / 23.33GiB,0.38%
2025-02-15T22:43:05,325.70%,91.74MiB / 23.33GiB,0.38%
2025-02-15T22:43:09,323.99%,91.8MiB / 23.33GiB,0.38%
2025-02-15T22:43:13,324.01%,92.03MiB / 23.33GiB,0.39%
2025-02-15T22:43:16,325.91%,91.77MiB / 23.33GiB,0.38%
2025-02-15T22:43:20,324.50%,92.03MiB / 23.33GiB,0.39%
2025-02-15T22:43:24,325.61%,92.04MiB / 23.33GiB,0.39%
2025-02-15T22:43:27,324.71%,91.8MiB / 23.33GiB,0.38%
2025-02-15T22:43:31,326.59%,91.92MiB / 23.33GiB,0.38%
2025-02-15T22:43:35,330.49%,91.94MiB / 23.33GiB,0.38%
2025-02-15T22:43:38,327.52%,91.94MiB / 23.33GiB,0.38%
2025-02-15T22:43:42,316.57%,92.04MiB / 23.33GiB,0.39%
2025-02-15T22:43:45,314.53%,92.33MiB / 23.33GiB,0.39%
2025-02-15T22:43:49,313.37%,92.17MiB / 23.33GiB,0.39%
2025-02-15T22:43:53,312.83%,92.16MiB / 23.33GiB,0.39%
2025-02-15T22:43:56,312.13%,92.28MiB / 23.33GiB,0.39%
2025-02-15T22:44:00,311.52%,92.41MiB / 23.33GiB,0.39%
2025-02-15T22:44:03,314.70%,92.13MiB / 23.33GiB,0.39%
2025-02-15T22:44:07,314.10%,92.18MiB / 23.33GiB,0.39%
2025-02-15T22:44:11,311.11%,92.29MiB / 23.33GiB,0.39%
2025-02-15T22:44:14,312.66%,92.3MiB / 23.33GiB,0.39%
2025-02-15T22:44:18,310.85%,92.14MiB / 23.33GiB,0.39%
2025-02-15T22:44:22,312.35%,92.14MiB / 23.33GiB,0.39%
2025-02-15T22:44:25,313.93%,92.16MiB / 23.33GiB,0.39%
2025-02-15T22:44:29,314.42%,92.29MiB / 23.33GiB,0.39%
2025-02-15T22:44:33,313.07%,92.2MiB / 23.33GiB,0.39%
2025-02-15T22:44:36,314.72%,92.29MiB / 23.33GiB,0.39%
2025-02-15T22:44:40,313.25%,91.95MiB / 23.33GiB,0.38%
2025-02-15T22:44:43,313.32%,92.31MiB / 23.33GiB,0.39%
2025-02-15T22:44:47,313.30%,92.41MiB / 23.33GiB,0.39%
2025-02-15T22:44:51,312.87%,92.3MiB / 23.33GiB,0.39%
2025-02-15T22:44:54,312.83%,92.27MiB / 23.33GiB,0.39%
2025-02-15T22:44:58,312.80%,92.16MiB / 23.33GiB,0.39%
2025-02-15T22:45:01,313.75%,92.17MiB / 23.33GiB,0.39%
2025-02-15T22:45:05,313.49%,92.07MiB / 23.33GiB,0.39%
2025-02-15T22:45:09,309.38%,92.16MiB / 23.33GiB,0.39%
2025-02-15T22:45:12,315.00%,92.1MiB / 23.33GiB,0.39%
2025-02-15T22:45:16,313.93%,92.11MiB / 23.33GiB,0.39%
2025-02-15T22:45:20,313.06%,92.15MiB / 23.33GiB,0.39%
2025-02-15T22:45:23,312.47%,92.11MiB / 23.33GiB,0.39%
2025-02-15T22:45:27,313.62%,92.29MiB / 23.33GiB,0.39%
2025-02-15T22:45:30,314.27%,92.29MiB / 23.33GiB,0.39%
2025-02-15T22:45:34,314.65%,92.14MiB / 23.33GiB,0.39%
2025-02-15T22:45:38,313.22%,92.16MiB / 23.33GiB,0.39%
2025-02-15T22:45:41,315.56%,92.19MiB / 23.33GiB,0.39%
2025-02-15T22:45:45,313.08%,92.3MiB / 23.33GiB,0.39%
2025-02-15T22:45:49,312.56%,92.3MiB / 23.33GiB,0.39%
2025-02-15T22:45:52,313.55%,92.38MiB / 23.33GiB,0.39%
2025-02-15T22:45:56,313.92%,92.16MiB / 23.33GiB,0.39%
2025-02-15T22:46:00,313.73%,92.17MiB / 23.33GiB,0.39%
2025-02-15T22:46:03,314.95%,92.14MiB / 23.33GiB,0.39%
2025-02-15T22:46:07,311.08%,92.31MiB / 23.33GiB,0.39%
2025-02-15T22:46:10,313.51%,92.37MiB / 23.33GiB,0.39%
2025-02-15T22:46:14,311.97%,92.05MiB / 23.33GiB,0.39%
2025-02-15T22:46:18,312.45%,91.96MiB / 23.33GiB,0.38%
2025-02-15T22:46:21,312.55%,92.16MiB / 23.33GiB,0.39%
2025-02-15T22:46:25,314.62%,92.2MiB / 23.33GiB,0.39%
2025-02-15T22:46:29,311.21%,92.05MiB / 23.33GiB,0.39%
2025-02-15T22:46:32,313.81%,92.38MiB / 23.33GiB,0.39%
2025-02-15T22:46:36,315.46%,91.94MiB / 23.33GiB,0.38%
2025-02-15T22:46:39,313.28%,92.19MiB / 23.33GiB,0.39%
2025-02-15T22:46:43,313.40%,92.2MiB / 23.33GiB,0.39%
2025-02-15T22:46:47,313.09%,92.14MiB / 23.33GiB,0.39%
2025-02-15T22:46:50,313.31%,92.41MiB / 23.33GiB,0.39%
2025-02-15T22:46:54,312.02%,91.73MiB / 23.33GiB,0.38%
2025-02-15T22:46:58,312.26%,92.18MiB / 23.33GiB,0.39%
2025-02-15T22:47:01,314.03%,92.14MiB / 23.33GiB,0.39%
2025-02-15T22:47:05,313.80%,92.16MiB / 23.33GiB,0.39%
2025-02-15T22:47:08,313.82%,92.07MiB / 23.33GiB,0.39%
2025-02-15T22:47:12,313.06%,91.95MiB / 23.33GiB,0.38%
2025-02-15T22:47:16,311.53%,92.17MiB / 23.33GiB,0.39%
2025-02-15T22:47:19,315.37%,92.39MiB / 23.33GiB,0.39%
2025-02-15T22:47:23,312.36%,92.38MiB / 23.33GiB,0.39%
2025-02-15T22:47:27,313.82%,91.94MiB / 23.33GiB,0.38%
2025-02-15T22:47:30,311.30%,92.16MiB / 23.33GiB,0.39%
2025-02-15T22:47:34,314.47%,92.14MiB / 23.33GiB,0.39%
2025-02-15T22:47:37,315.53%,92.36MiB / 23.33GiB,0.39%
2025-02-15T22:47:41,314.27%,92.38MiB / 23.33GiB,0.39%
2025-02-15T22:47:45,312.58%,92.42MiB / 23.33GiB,0.39%
2025-02-15T22:47:48,313.15%,92.32MiB / 23.33GiB,0.39%
2025-02-15T22:47:52,312.11%,92.37MiB / 23.33GiB,0.39%
2025-02-15T22:47:56,312.58%,92.14MiB / 23.33GiB,0.39%
2025-02-15T22:47:59,314.82%,92.37MiB / 23.33GiB,0.39%
2025-02-15T22:48:03,315.36%,92.09MiB / 23.33GiB,0.39%
2025-02-15T22:48:06,311.67%,92.39MiB / 23.33GiB,0.39%
2025-02-15T22:48:10,314.00%,92.08MiB / 23.33GiB,0.39%
2025-02-15T22:48:14,315.43%,92.18MiB / 23.33GiB,0.39%
2025-02-15T22:48:17,315.65%,92.32MiB / 23.33GiB,0.39%
2025-02-15T22:48:21,313.76%,92.29MiB / 23.33GiB,0.39%
2025-02-15T22:48:25,312.83%,92.3MiB / 23.33GiB,0.39%
2025-02-15T22:48:28,314.21%,92.2MiB / 23.33GiB,0.39%
2025-02-15T22:48:32,315.49%,92.16MiB / 23.33GiB,0.39%
2025-02-15T22:48:35,314.54%,92.15MiB / 23.33GiB,0.39%
2025-02-15T22:48:39,314.41%,92.11MiB / 23.33GiB,0.39%
2025-02-15T22:48:43,316.95%,92.04MiB / 23.33GiB,0.39%
2025-02-15T22:48:46,312.03%,92.07MiB / 23.33GiB,0.39%
2025-02-15T22:48:50,314.00%,92.43MiB / 23.33GiB,0.39%
2025-02-15T22:48:53,315.31%,92.18MiB / 23.33GiB,0.39%
2025-02-15T22:48:57,316.92%,92.3MiB / 23.33GiB,0.39%
2025-02-15T22:49:01,314.90%,92.29MiB / 23.33GiB,0.39%
2025-02-15T22:49:04,313.39%,92.4MiB / 23.33GiB,0.39%
2025-02-15T22:49:08,315.39%,91.94MiB / 23.33GiB,0.38%
2025-02-15T22:49:12,320.60%,92.3MiB / 23.33GiB,0.39%
2025-02-15T22:49:15,326.38%,92.38MiB / 23.33GiB,0.39%
2025-02-15T22:49:19,325.99%,92.29MiB / 23.33GiB,0.39%
2025-02-15T22:49:22,325.11%,92.23MiB / 23.33GiB,0.39%
2025-02-15T22:49:26,325.10%,92.34MiB / 23.33GiB,0.39%
2025-02-15T22:49:30,326.18%,92.34MiB / 23.33GiB,0.39%
2025-02-15T22:49:33,323.66%,92.14MiB / 23.33GiB,0.39%
2025-02-15T22:49:37,323.61%,92.31MiB / 23.33GiB,0.39%
2025-02-15T22:49:41,322.93%,92.29MiB / 23.33GiB,0.39%
2025-02-15T22:49:44,324.42%,92.31MiB / 23.33GiB,0.39%
2025-02-15T22:49:48,312.56%,91.96MiB / 23.33GiB,0.38%
2025-02-15T22:49:52,315.12%,92.42MiB / 23.33GiB,0.39%
2025-02-15T22:49:55,315.16%,92.1MiB / 23.33GiB,0.39%
2025-02-15T22:49:59,314.63%,92.33MiB / 23.33GiB,0.39%
2025-02-15T22:50:03,316.19%,92.29MiB / 23.33GiB,0.39%
2025-02-15T22:50:06,324.63%,92.09MiB / 23.33GiB,0.39%
2025-02-15T22:50:10,323.33%,92.17MiB / 23.33GiB,0.39%
2025-02-15T22:50:14,323.29%,92.32MiB / 23.33GiB,0.39%
2025-02-15T22:50:17,325.88%,92.17MiB / 23.33GiB,0.39%
2025-02-15T22:50:21,325.92%,92.32MiB / 23.33GiB,0.39%
2025-02-15T22:50:24,325.62%,92.1MiB / 23.33GiB,0.39%
2025-02-15T22:50:28,325.44%,92.4MiB / 23.33GiB,0.39%
2025-02-15T22:50:32,320.16%,92.15MiB / 23.33GiB,0.39%
2025-02-15T22:50:35,314.98%,92.16MiB / 23.33GiB,0.39%
2025-02-15T22:50:39,314.40%,92.33MiB / 23.33GiB,0.39%
2025-02-15T22:50:43,311.82%,92.07MiB / 23.33GiB,0.39%
2025-02-15T22:50:46,314.23%,92.39MiB / 23.33GiB,0.39%
2025-02-15T22:50:50,315.97%,92.17MiB / 23.33GiB,0.39%
2025-02-15T22:50:53,312.42%,92.39MiB / 23.33GiB,0.39%
2025-02-15T22:50:57,312.16%,92.14MiB / 23.33GiB,0.39%
2025-02-15T22:51:01,314.92%,92.22MiB / 23.33GiB,0.39%
2025-02-15T22:51:04,314.96%,92.18MiB / 23.33GiB,0.39%
2025-02-15T22:51:08,315.14%,91.79MiB / 23.33GiB,0.38%
2025-02-15T22:51:11,315.53%,92.15MiB / 23.33GiB,0.39%
2025-02-15T22:51:15,313.77%,92MiB / 23.33GiB,0.39%
2025-02-15T22:51:19,313.79%,92.3MiB / 23.33GiB,0.39%
2025-02-15T22:51:22,315.37%,92.09MiB / 23.33GiB,0.39%
2025-02-15T22:51:26,313.25%,92.3MiB / 23.33GiB,0.39%
2025-02-15T22:51:30,314.40%,92.32MiB / 23.33GiB,0.39%
2025-02-15T22:51:33,312.78%,92.32MiB / 23.33GiB,0.39%
2025-02-15T22:51:37,312.90%,92.29MiB / 23.33GiB,0.39%
2025-02-15T22:51:40,313.57%,92.29MiB / 23.33GiB,0.39%
2025-02-15T22:51:44,314.07%,92.1MiB / 23.33GiB,0.39%
2025-02-15T22:51:48,312.43%,91.94MiB / 23.33GiB,0.38%
2025-02-15T22:51:51,313.16%,92.3MiB / 23.33GiB,0.39%
2025-02-15T22:51:55,312.41%,92.32MiB / 23.33GiB,0.39%
2025-02-15T22:51:59,314.13%,92.16MiB / 23.33GiB,0.39%
2025-02-15T22:52:02,314.82%,92.17MiB / 23.33GiB,0.39%
2025-02-15T22:52:06,313.96%,92.16MiB / 23.33GiB,0.39%
2025-02-15T22:52:09,314.05%,92.32MiB / 23.33GiB,0.39%
2025-02-15T22:52:13,313.31%,92.23MiB / 23.33GiB,0.39%
2025-02-15T22:52:17,315.29%,92.06MiB / 23.33GiB,0.39%
2025-02-15T22:52:20,313.93%,92.17MiB / 23.33GiB,0.39%
2025-02-15T22:52:24,312.15%,92.3MiB / 23.33GiB,0.39%
2025-02-15T22:52:28,312.57%,92.18MiB / 23.33GiB,0.39%
2025-02-15T22:52:31,316.84%,92.35MiB / 23.33GiB,0.39%
2025-02-15T22:52:35,310.54%,92.14MiB / 23.33GiB,0.39%
2025-02-15T22:52:38,316.18%,92.28MiB / 23.33GiB,0.39%
2025-02-15T22:52:42,313.81%,92.14MiB / 23.33GiB,0.39%
2025-02-15T22:52:46,314.16%,92.31MiB / 23.33GiB,0.39%
2025-02-15T22:52:49,314.92%,92.18MiB / 23.33GiB,0.39%
2025-02-15T22:52:53,314.97%,92.41MiB / 23.33GiB,0.39%
2025-02-15T22:52:57,312.02%,92.31MiB / 23.33GiB,0.39%
2025-02-15T22:53:00,314.18%,92.11MiB / 23.33GiB,0.39%
2025-02-15T22:53:04,314.15%,92.15MiB / 23.33GiB,0.39%
2025-02-15T22:53:07,313.67%,92.32MiB / 23.33GiB,0.39%
2025-02-15T22:53:11,315.38%,92.11MiB / 23.33GiB,0.39%
2025-02-15T22:53:15,313.04%,92.15MiB / 23.33GiB,0.39%
2025-02-15T22:53:18,313.65%,92.05MiB / 23.33GiB,0.39%
2025-02-15T22:53:22,312.55%,91.98MiB / 23.33GiB,0.38%
2025-02-15T22:53:26,315.22%,92.17MiB / 23.33GiB,0.39%
2025-02-15T22:53:29,312.62%,92.18MiB / 23.33GiB,0.39%
2025-02-15T22:53:33,313.37%,92.09MiB / 23.33GiB,0.39%
2025-02-15T22:53:37,311.73%,92.13MiB / 23.33GiB,0.39%
2025-02-15T22:53:40,313.22%,92.29MiB / 23.33GiB,0.39%
2025-02-15T22:53:44,0.52%,91.32MiB / 23.33GiB,0.38%
2025-02-15T22:53:47,0.52%,91.32MiB / 23.33GiB,0.38%
2025-02-15T22:53:51,0.52%,91.32MiB / 23.33GiB,0.38%
2025-02-15T22:53:55,0.51%,91.32MiB / 23.33GiB,0.38%
2025-02-15T22:53:58,0.44%,91.32MiB / 23.33GiB,0.38%
2025-02-15T22:54:02,0.44%,91.32MiB / 23.33GiB,0.38%
2025-02-15T22:54:05,0.44%,91.32MiB / 23.33GiB,0.38%
2025-02-15T22:55:01,99.31%,91.74MiB / 23.33GiB,0.38%
2025-02-15T22:55:04,0.51%,91.5MiB / 23.33GiB,0.38%
2025-02-15T22:55:08,0.50%,91.5MiB / 23.33GiB,0.38%
2025-02-15T22:55:11,0.50%,91.5MiB / 23.33GiB,0.38%
2025-02-15T22:55:15,0.50%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:55:18,0.50%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:55:22,0.50%,91.5MiB / 23.33GiB,0.38%
2025-02-15T22:55:26,0.50%,91.5MiB / 23.33GiB,0.38%
2025-02-15T22:55:29,0.52%,91.76MiB / 23.33GiB,0.38%
2025-02-15T22:55:33,0.51%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:55:36,0.51%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:55:40,0.50%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:55:44,0.50%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:55:47,0.51%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:55:51,0.50%,91.76MiB / 23.33GiB,0.38%
2025-02-15T22:55:54,0.50%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:55:58,0.50%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:56:02,0.50%,91.76MiB / 23.33GiB,0.38%
2025-02-15T22:56:05,0.50%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:56:09,0.50%,91.52MiB / 23.33GiB,0.38%
2025-02-15T22:56:12,0.51%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:56:16,0.50%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:56:19,0.50%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:56:23,0.50%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:56:27,0.51%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:56:30,0.51%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:56:34,0.49%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:56:37,0.50%,91.51MiB / 23.33GiB,0.38%
2025-02-15T22:56:41,0.50%,91.51MiB / 23.33GiB,0.38%
